user_id,signup_date,platform,country,user_type
635,2025-01-07,Android,Singapore,Returning User
636,2025-01-22,Android,Malaysia,New User
637,2025-03-29,Android,Malaysia,Returning User
638,2025-03-31,Android,Thailand,Returning User
639,2025-04-26,Android,Singapore,New User
640,2025-01-30,Android,Singapore,Returning User
641,2025-06-23,Web,Malaysia,Returning User
642,2025-05-22,Android,Thailand,Returning User
643,2025-03-01,iOS,Malaysia,New User
644,2025-06-18,Android,Indonesia,Returning User
645,2025-02-20,Android,Thailand,New User
646,2025-06-30,Android,Singapore,Returning User
647,2025-01-17,iOS,Malaysia,New User
648,2025-02-20,Android,Singapore,Returning User
649,2025-05-06,iOS,Singapore,Returning User
650,2025-06-06,Android,Indonesia,New User
651,2025-04-28,iOS,Singapore,Returning User
652,2025-06-01,Android,Malaysia,New User
653,2025-03-03,Android,Malaysia,New User
654,2025-02-06,iOS,Thailand,Returning User
655,2025-05-28,Android,Malaysia,Returning User
656,2025-05-18,iOS,Malaysia,Returning User
657,2025-05-06,Android,Malaysia,New User
658,2025-04-26,iOS,Singapore,Returning User
659,2025-05-05,Android,Thailand,Returning User
660,2025-05-10,iOS,Thailand,Returning User
661,2025-04-17,iOS,Thailand,Returning User
662,2025-01-22,iOS,Malaysia,New User
663,2025-03-12,Android,Singapore,New User
664,2025-04-28,iOS,Thailand,Returning User
665,2025-01-29,iOS,Singapore,Returning User
666,2025-04-04,iOS,Indonesia,Returning User
667,2025-04-23,iOS,Thailand,New User
668,2025-06-17,iOS,Singapore,Returning User
669,2025-01-09,Android,Singapore,Returning User
670,2025-01-23,Android,Indonesia,Returning User
671,2025-03-02,Android,Singapore,Returning User
672,2025-06-06,iOS,Malaysia,Returning User
673,2025-02-22,Web,Indonesia,Returning User
674,2025-05-17,Android,Malaysia,New User
675,2025-06-30,Android,Singapore,Returning User
676,2025-05-12,Web,Indonesia,New User
677,2025-04-16,Web,Singapore,Returning User
678,2025-02-02,iOS,Malaysia,New User
679,2025-03-24,Web,Thailand,Returning User
680,2025-05-28,iOS,Thailand,New User
681,2025-01-20,iOS,Indonesia,Returning User
682,2025-03-13,iOS,Singapore,Returning User
683,2025-05-05,Android,Indonesia,Returning User
684,2025-01-24,iOS,Thailand,Returning User
685,2025-06-28,Android,Indonesia,Returning User
686,2025-04-12,Android,Thailand,Returning User
687,2025-05-07,Android,Singapore,New User
688,2025-05-28,Android,Thailand,Returning User
689,2025-06-24,iOS,Indonesia,New User
690,2025-04-28,Android,Malaysia,Returning User
691,2025-01-01,Web,Thailand,New User
692,2025-06-26,Web,Singapore,New User
693,2025-03-12,Android,Singapore,New User
694,2025-04-06,iOS,Malaysia,New User
695,2025-06-10,Android,Malaysia,Returning User
696,2025-01-24,iOS,Indonesia,New User
697,2025-01-20,Android,Malaysia,Returning User
698,2025-04-24,Android,Singapore,Returning User
699,2025-04-19,iOS,Thailand,New User
700,2025-04-09,Android,Indonesia,New User
701,2025-04-05,Web,Malaysia,New User
702,2025-02-04,iOS,Malaysia,New User
703,2025-05-25,Android,Malaysia,Returning User
704,2025-02-24,iOS,Malaysia,Returning User
705,2025-06-07,iOS,Malaysia,New User
706,2025-01-26,Android,Indonesia,Returning User
707,2025-04-09,Android,Thailand,New User
708,2025-02-05,Android,Indonesia,New User
709,2025-06-03,iOS,Singapore,Returning User
710,2025-06-26,Android,Singapore,New User
711,2025-06-05,iOS,Thailand,New User
712,2025-01-14,iOS,Malaysia,Returning User
713,2025-01-29,Android,Indonesia,Returning User
714,2025-01-04,Web,Singapore,New User
715,2025-05-26,Android,Malaysia,Returning User
716,2025-01-19,Android,Indonesia,New User
717,2025-02-25,Android,Indonesia,Returning User
718,2025-04-12,iOS,Thailand,Returning User
719,2025-04-13,Android,Malaysia,New User
720,2025-03-21,Android,Malaysia,Returning User
721,2025-02-09,iOS,Thailand,Returning User
722,2025-06-16,iOS,Indonesia,New User
723,2025-04-22,iOS,Malaysia,New User
724,2025-01-23,Web,Indonesia,Returning User
725,2025-06-05,Android,Malaysia,New User
726,2025-02-05,iOS,Malaysia,Returning User
727,2025-03-30,iOS,Singapore,New User
728,2025-02-02,iOS,Singapore,Returning User
729,2025-01-31,iOS,Indonesia,New User
730,2025-04-20,Android,Indonesia,New User
731,2025-05-28,iOS,Thailand,Returning User
732,2025-04-03,Android,Malaysia,New User
733,2025-03-07,iOS,Indonesia,New User
734,2025-05-11,Android,Indonesia,New User
735,2025-05-01,Android,Malaysia,New User
736,2025-01-10,iOS,Thailand,New User
737,2025-03-05,Android,Singapore,New User
738,2025-01-20,iOS,Indonesia,Returning User
739,2025-01-14,Android,Indonesia,Returning User
740,2025-01-18,Web,Singapore,Returning User
741,2025-03-21,Android,Thailand,New User
742,2025-02-21,Android,Singapore,Returning User
743,2025-03-04,Android,Thailand,Returning User
744,2025-02-20,iOS,Malaysia,New User
745,2025-04-15,Android,Singapore,Returning User
746,2025-06-27,Web,Singapore,New User
747,2025-06-18,Android,Singapore,New User
748,2025-05-16,Web,Thailand,Returning User
749,2025-01-16,Web,Malaysia,Returning User
750,2025-01-24,Android,Malaysia,Returning User
751,2025-05-14,Android,Singapore,Returning User
752,2025-01-22,iOS,Malaysia,Returning User
753,2025-04-11,Android,Indonesia,Returning User
754,2025-02-03,Android,Singapore,Returning User
755,2025-04-11,iOS,Singapore,New User
756,2025-03-11,Android,Malaysia,New User
757,2025-05-30,Android,Indonesia,New User
758,2025-04-30,Android,Indonesia,Returning User
759,2025-02-23,Android,Thailand,New User
760,2025-01-31,Android,Singapore,Returning User
761,2025-06-28,iOS,Malaysia,Returning User
762,2025-03-25,Android,Malaysia,Returning User
763,2025-04-12,iOS,Singapore,New User
764,2025-02-14,Android,Thailand,Returning User
765,2025-05-23,iOS,Malaysia,New User
766,2025-01-27,Web,Malaysia,New User
767,2025-01-16,Web,Malaysia,New User
768,2025-04-13,Android,Indonesia,Returning User
769,2025-03-08,Web,Indonesia,New User
770,2025-01-17,Android,Thailand,Returning User
771,2025-01-24,Web,Singapore,New User
772,2025-04-29,Android,Thailand,Returning User
773,2025-04-12,Android,Thailand,Returning User
774,2025-02-14,Android,Malaysia,New User
775,2025-04-25,Web,Indonesia,Returning User
776,2025-06-07,Android,Singapore,Returning User
777,2025-05-21,Android,Indonesia,New User
778,2025-02-05,Android,Malaysia,Returning User
779,2025-05-20,iOS,Thailand,Returning User
780,2025-04-02,Android,Thailand,New User
781,2025-05-25,iOS,Thailand,New User
782,2025-01-07,Android,Malaysia,New User
783,2025-03-13,Android,Thailand,Returning User
784,2025-05-30,Web,Malaysia,New User
785,2025-06-18,Android,Indonesia,Returning User
786,2025-02-26,iOS,Thailand,New User
787,2025-02-14,Android,Singapore,Returning User
788,2025-06-28,Android,Indonesia,Returning User
789,2025-04-01,Web,Malaysia,Returning User
790,2025-02-18,Web,Thailand,Returning User
791,2025-02-14,Android,Indonesia,New User
792,2025-06-04,Android,Thailand,New User
793,2025-06-07,Android,Malaysia,New User
794,2025-02-15,Web,Singapore,New User
795,2025-02-07,iOS,Malaysia,Returning User
796,2025-05-15,Web,Indonesia,New User
797,2025-06-19,Android,Indonesia,New User
798,2025-03-24,Android,Malaysia,Returning User
799,2025-04-22,iOS,Thailand,Returning User
800,2025-02-14,iOS,Singapore,New User
801,2025-05-31,Web,Thailand,New User
802,2025-06-26,Android,Malaysia,Returning User
803,2025-06-29,Web,Thailand,Returning User
804,2025-05-26,Android,Singapore,Returning User
805,2025-06-06,Android,Indonesia,Returning User
806,2025-02-06,Android,Indonesia,New User
807,2025-03-23,Android,Indonesia,Returning User
808,2025-06-21,iOS,Singapore,Returning User
809,2025-03-09,Android,Indonesia,New User
810,2025-01-28,iOS,Indonesia,New User
811,2025-04-18,Web,Thailand,Returning User
812,2025-04-07,Android,Thailand,New User
813,2025-05-03,iOS,Malaysia,New User
814,2025-01-19,iOS,Indonesia,New User
815,2025-03-23,Android,Indonesia,New User
816,2025-02-13,Web,Malaysia,Returning User
817,2025-05-21,Web,Indonesia,New User
818,2025-06-07,Web,Indonesia,Returning User
819,2025-06-17,Android,Thailand,New User
820,2025-01-26,Android,Malaysia,Returning User
821,2025-05-22,iOS,Singapore,Returning User
822,2025-03-18,Android,Indonesia,New User
823,2025-05-21,Web,Malaysia,New User
824,2025-01-01,Android,Singapore,Returning User
825,2025-06-10,iOS,Malaysia,New User
826,2025-02-22,Android,Singapore,Returning User
827,2025-05-02,Web,Singapore,Returning User
828,2025-05-01,Android,Singapore,New User
829,2025-05-20,Android,Singapore,Returning User
830,2025-04-05,Android,Indonesia,New User
831,2025-04-30,Android,Singapore,Returning User
832,2025-02-08,iOS,Indonesia,New User
833,2025-03-30,Web,Thailand,Returning User
834,2025-05-31,Android,Indonesia,Returning User
835,2025-05-14,Android,Thailand,Returning User
836,2025-03-02,Android,Indonesia,New User
837,2025-01-09,iOS,Malaysia,New User
838,2025-04-25,Android,Malaysia,Returning User
839,2025-02-19,Android,Thailand,New User
840,2025-06-24,Android,Malaysia,Returning User
841,2025-03-08,Android,Indonesia,New User
842,2025-05-23,Android,Singapore,Returning User
843,2025-05-14,Android,Indonesia,Returning User
844,2025-06-09,iOS,Thailand,New User
845,2025-02-08,Android,Indonesia,Returning User
846,2025-05-25,iOS,Singapore,Returning User
847,2025-03-30,Web,Singapore,New User
848,2025-05-05,iOS,Thailand,New User
849,2025-03-12,Android,Thailand,New User
850,2025-03-26,iOS,Indonesia,Returning User
851,2025-03-10,Web,Indonesia,New User
852,2025-03-19,Android,Thailand,Returning User
853,2025-06-25,Android,Malaysia,New User
854,2025-04-24,iOS,Singapore,New User
855,2025-04-17,iOS,Indonesia,New User
856,2025-02-24,Web,Thailand,Returning User
857,2025-05-13,Web,Indonesia,Returning User
858,2025-02-10,Android,Thailand,New User
859,2025-05-15,Web,Indonesia,New User
860,2025-02-21,Web,Malaysia,New User
861,2025-01-13,Web,Malaysia,New User
862,2025-04-29,iOS,Indonesia,Returning User
863,2025-03-03,Android,Thailand,New User
864,2025-05-02,iOS,Singapore,New User
865,2025-03-08,iOS,Indonesia,New User
866,2025-04-09,Android,Malaysia,Returning User
867,2025-06-15,Android,Malaysia,New User
868,2025-04-15,iOS,Indonesia,Returning User
869,2025-02-03,iOS,Indonesia,New User
870,2025-06-05,Web,Singapore,Returning User
871,2025-06-14,Android,Thailand,Returning User
872,2025-04-28,Android,Thailand,New User
873,2025-05-14,Web,Thailand,Returning User
874,2025-01-02,iOS,Singapore,Returning User
875,2025-06-02,iOS,Singapore,Returning User
876,2025-05-04,Android,Singapore,Returning User
877,2025-03-12,Android,Singapore,New User
878,2025-05-13,iOS,Indonesia,Returning User
879,2025-06-03,Android,Singapore,Returning User
880,2025-01-07,iOS,Singapore,New User
881,2025-04-18,Android,Indonesia,Returning User
882,2025-05-27,Web,Singapore,Returning User
883,2025-02-26,iOS,Thailand,Returning User
884,2025-06-21,Android,Singapore,Returning User
885,2025-06-18,Web,Malaysia,New User
886,2025-05-01,Android,Singapore,Returning User
887,2025-05-24,iOS,Malaysia,Returning User
888,2025-03-27,iOS,Malaysia,New User
889,2025-03-20,Android,Singapore,New User
890,2025-05-30,Android,Indonesia,Returning User
891,2025-06-12,iOS,Indonesia,Returning User
892,2025-02-19,iOS,Thailand,Returning User
893,2025-04-16,Android,Malaysia,New User
894,2025-02-21,Android,Thailand,New User
895,2025-02-16,iOS,Thailand,New User
896,2025-02-15,Android,Indonesia,New User
897,2025-03-12,Android,Malaysia,Returning User
898,2025-02-10,Android,Indonesia,New User
899,2025-04-22,iOS,Thailand,Returning User
900,2025-05-03,Android,Indonesia,Returning User
901,2025-04-06,Web,Singapore,Returning User
902,2025-05-16,Android,Indonesia,Returning User
903,2025-03-05,Android,Singapore,New User
904,2025-01-27,Android,Singapore,New User
905,2025-01-12,Android,Singapore,Returning User
906,2025-05-14,iOS,Singapore,Returning User
907,2025-06-25,Web,Singapore,Returning User
908,2025-05-06,Android,Malaysia,New User
909,2025-04-14,Android,Malaysia,Returning User
910,2025-02-03,Android,Indonesia,Returning User
911,2025-02-13,Android,Indonesia,New User
912,2025-06-13,Android,Indonesia,Returning User
913,2025-01-13,iOS,Indonesia,New User
914,2025-01-30,Android,Thailand,New User
915,2025-03-06,Android,Malaysia,New User
916,2025-06-25,iOS,Singapore,Returning User
917,2025-01-26,iOS,Singapore,Returning User
918,2025-06-29,Android,Indonesia,Returning User
919,2025-06-08,Android,Indonesia,Returning User
920,2025-05-08,Android,Malaysia,Returning User
921,2025-05-14,Web,Singapore,Returning User
922,2025-03-17,Android,Thailand,Returning User
923,2025-06-26,Web,Singapore,New User
924,2025-01-04,iOS,Indonesia,Returning User
925,2025-06-21,Android,Indonesia,Returning User
926,2025-01-20,iOS,Indonesia,Returning User
927,2025-06-14,Android,Singapore,New User
928,2025-01-13,Android,Malaysia,Returning User
929,2025-03-16,Android,Singapore,Returning User
930,2025-01-30,Android,Indonesia,New User
931,2025-02-05,iOS,Malaysia,New User
932,2025-04-23,Web,Singapore,Returning User
933,2025-01-24,Android,Singapore,New User
934,2025-04-13,Android,Thailand,New User
935,2025-04-09,iOS,Thailand,Returning User
936,2025-06-16,Web,Malaysia,New User
937,2025-06-28,iOS,Malaysia,New User
938,2025-06-01,Android,Thailand,New User
939,2025-04-08,iOS,Indonesia,Returning User
940,2025-02-03,Android,Thailand,New User
941,2025-04-16,Android,Indonesia,New User
942,2025-03-22,Android,Malaysia,Returning User
943,2025-06-21,Web,Indonesia,Returning User
944,2025-03-05,Android,Thailand,New User
945,2025-05-23,Web,Indonesia,New User
946,2025-02-10,iOS,Thailand,Returning User
947,2025-02-12,Android,Thailand,New User
948,2025-03-26,Web,Indonesia,Returning User
949,2025-05-21,iOS,Thailand,Returning User
950,2025-01-21,Android,Thailand,New User
951,2025-05-08,Android,Indonesia,Returning User
952,2025-06-17,Android,Thailand,Returning User
953,2025-05-23,iOS,Indonesia,Returning User
954,2025-06-08,iOS,Malaysia,Returning User
955,2025-04-27,Web,Singapore,Returning User
956,2025-02-27,Web,Singapore,Returning User
957,2025-06-08,iOS,Singapore,Returning User
958,2025-01-30,Android,Malaysia,New User
959,2025-04-01,Web,Singapore,Returning User
960,2025-04-06,iOS,Indonesia,Returning User
961,2025-05-07,Android,Thailand,New User
962,2025-06-06,Android,Indonesia,Returning User
963,2025-04-11,Android,Malaysia,Returning User
964,2025-01-28,iOS,Indonesia,Returning User
965,2025-06-22,iOS,Thailand,Returning User
966,2025-05-31,Web,Malaysia,Returning User
967,2025-01-02,iOS,Indonesia,Returning User
968,2025-04-21,Web,Thailand,Returning User
969,2025-02-15,iOS,Malaysia,Returning User
970,2025-02-02,Android,Singapore,Returning User
971,2025-04-09,Android,Malaysia,New User
972,2025-03-29,Web,Thailand,Returning User
973,2025-02-05,Android,Singapore,Returning User
974,2025-05-21,Web,Malaysia,New User
975,2025-06-09,iOS,Singapore,Returning User
976,2025-02-03,Web,Malaysia,Returning User
977,2025-06-27,iOS,Indonesia,Returning User
978,2025-05-24,Android,Thailand,Returning User
979,2025-05-17,Android,Thailand,Returning User
980,2025-05-14,Android,Thailand,New User
981,2025-06-21,Android,Singapore,Returning User
982,2025-02-11,Web,Singapore,New User
983,2025-01-16,iOS,Singapore,New User
984,2025-05-19,Android,Thailand,New User
985,2025-06-22,iOS,Malaysia,Returning User
986,2025-05-24,Android,Singapore,Returning User
987,2025-01-13,Web,Thailand,Returning User
988,2025-06-25,Android,Indonesia,New User
989,2025-03-06,Android,Thailand,Returning User
990,2025-06-12,iOS,Singapore,Returning User
991,2025-05-20,iOS,Malaysia,Returning User
992,2025-02-19,Android,Malaysia,Returning User
993,2025-01-20,Android,Malaysia,Returning User
994,2025-01-31,Android,Thailand,New User
995,2025-03-09,Android,Singapore,New User
996,2025-04-30,iOS,Malaysia,New User
997,2025-03-24,iOS,Singapore,Returning User
998,2025-05-27,iOS,Indonesia,Returning User
999,2025-03-23,iOS,Malaysia,Returning User
1000,2025-05-10,Android,Thailand,New User
1001,2025-02-26,Web,Singapore,New User
1002,2025-03-17,Android,Thailand,Returning User
1003,2025-06-16,Android,Singapore,Returning User
1004,2025-06-14,iOS,Malaysia,Returning User
1005,2025-06-24,Web,Thailand,Returning User
1006,2025-01-30,Android,Singapore,New User
1007,2025-05-13,Web,Singapore,Returning User
1008,2025-05-11,Android,Indonesia,New User
1009,2025-06-16,Android,Indonesia,Returning User
1010,2025-02-12,Web,Indonesia,Returning User
1011,2025-02-23,iOS,Malaysia,Returning User
1012,2025-04-19,Web,Malaysia,Returning User
1013,2025-06-29,Web,Thailand,Returning User
1014,2025-01-19,iOS,Malaysia,New User
1015,2025-03-26,Android,Indonesia,New User
1016,2025-03-06,iOS,Malaysia,Returning User
1017,2025-04-15,Android,Thailand,Returning User
1018,2025-01-05,Android,Indonesia,Returning User
1019,2025-06-14,iOS,Indonesia,Returning User
1020,2025-05-30,Android,Indonesia,New User
1021,2025-05-09,Android,Singapore,Returning User
1022,2025-03-14,iOS,Thailand,New User
1023,2025-06-19,Android,Malaysia,Returning User
1024,2025-02-04,iOS,Singapore,Returning User
1025,2025-02-06,Android,Singapore,Returning User
1026,2025-01-03,iOS,Malaysia,New User
1027,2025-01-02,iOS,Thailand,Returning User
1028,2025-01-22,Android,Singapore,New User
1029,2025-06-15,Web,Malaysia,New User
1030,2025-02-26,iOS,Singapore,New User
1031,2025-02-16,iOS,Indonesia,Returning User
1032,2025-05-21,Android,Indonesia,New User
1033,2025-01-18,Android,Malaysia,Returning User
1034,2025-05-05,Web,Singapore,New User
1035,2025-06-17,Android,Singapore,Returning User
1036,2025-02-19,Android,Thailand,New User
1037,2025-06-18,Android,Malaysia,Returning User
1038,2025-04-04,Web,Thailand,New User
1039,2025-03-22,Android,Malaysia,Returning User
1040,2025-06-14,Android,Singapore,New User
1041,2025-03-26,Web,Thailand,Returning User
1042,2025-03-20,Android,Indonesia,New User
1043,2025-06-05,Android,Singapore,Returning User
1044,2025-02-05,Web,Malaysia,New User
1045,2025-06-10,Android,Indonesia,Returning User
1046,2025-05-10,iOS,Thailand,Returning User
1047,2025-02-24,Web,Singapore,Returning User
